Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname;
3284;262;49.6833;9.0167;18650101;19001231;Michelstadt
3284;212;49.6689;9.0111;19010101;19080301;Michelstadt
3284;205;49.6689;9.0111;19080302;19191021;Michelstadt
3284;205;49.6689;9.0111;19191022;19250827;Michelstadt
3284;212;49.6689;9.0111;19250828;19480519;Michelstadt
3284;205;49.6689;9.0111;19480520;19650831;Michelstadt
3284;230;49.6689;9.0111;19650901;19861231;Michelstadt
3284;204;49.6689;9.0111;19870101;20050413;Michelstadt
3284;240;49.6691;9.0085;20050414;;Michelstadt
